"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"D11A1473","16884.03","USER_0050","0","CasinoRoyal","Pune","Mastercard","100","HIGH AMOUNT ($16,884.03 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366746","1"
"2A0533C0","13421.75","USER_0002","1","Flipkart","Mumbai","RuPay","90","HIGH AMOUNT ($13,421.75 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366748","1"
"B5DC8B9C","1790.18","USER_0035","0","CryptoExchange_BuyBit","Hyderabad","Mastercard","75","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366748","1"
"9F1BDDB4","2049.92","USER_0018","1","CryptoExchange_BuyBit","Bangalore","Visa","75","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366748","1"
"87F9DB4A","24538.09","USER_0014","5","IRCTC","Hyderabad","Amex","90","HIGH AMOUNT ($24,538.09 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366750","1"
"BAA9A2D6","2154.94","USER_0048","5","Reliance Mart","Kolkata","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366750","1"
"CA06E713","15293.72","USER_0017","3","IRCTC","Delhi","Mastercard","90","HIGH AMOUNT ($15,293.72 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366752","1"
"E313DFBC","1004.18","USER_0030","3","Swiggy","Ahmedabad","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366752","1"
"FD74C85F","1114.0","USER_0050","0","WireTransfer_Global","Pune","RuPay","75","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366762","1"
"8B1EB047","4929.17","USER_0036","0","CryptoExchange_BuyBit","Pune","Amex","75","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366766","1"
"88AD371B","13146.11","USER_0043","3","MedPlus Pharmacy","Jaipur","RuPay","90","HIGH AMOUNT ($13,146.11 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366768","1"
"36120EE6","22520.8","USER_0031","3","Myntra","Hyderabad","Mastercard","90","HIGH AMOUNT ($22,520.80 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366768","1"
"6E6F6518","2049.03","USER_0048","1","Netflix","Mumbai","Amex","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366770","1"
"A7214569","3830.58","USER_0042","0","Amazon","Delhi","RuPay","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366772","1"
"2D64B7EB","2321.24","USER_0042","4","IRCTC","Bangalore","Mastercard","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366776","1"
"2AF743A1","14566.57","USER_0006","3","Uber","Hyderabad","Amex","90","HIGH AMOUNT ($14,566.57 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366776","1"
"68A31EC5","18684.27","USER_0027","3","MedPlus Pharmacy","Chennai","Amex","90","HIGH AMOUNT ($18,684.27 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366776","1"
"82385092","1438.57","USER_0023","3","Netflix","Jaipur","Mastercard","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366776","1"
"D7B34D1F","20355.74","USER_0035","3","Netflix","Delhi","Mastercard","90","HIGH AMOUNT ($20,355.74 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366778","1"
"2BB4D864","1920.82","USER_0047","0","IRCTC","Kolkata","Amex","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366780","1"
"ECDF7B37","3812.07","USER_0016","5","Ola","Surat","Amex","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366780","1"
"215411A1","3187.21","USER_0039","5","Netflix","Surat","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366784","1"
"9A312BE7","24475.1","USER_0004","1","WireTransfer_Global","Surat","Visa","100","HIGH AMOUNT ($24,475.10 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366784","1"
"F675E945","2019.53","USER_0024","5","D-Mart","Hyderabad","Amex","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366786","-1"
"6DCCE0D0","22952.87","USER_0047","4","CryptoExchange_BuyBit","Pune","RuPay","100","HIGH AMOUNT ($22,952.87 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366786","1"
"F83FF84C","15568.84","USER_0015","5","WireTransfer_Global","Pune","Mastercard","100","HIGH AMOUNT ($15,568.84 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366786","1"
"37DF6662","3656.66","USER_0047","5","BigBasket","Hyderabad","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366786","1"
"699D2BA1","23548.13","USER_0003","0","Ola","Chennai","RuPay","90","HIGH AMOUNT ($23,548.13 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125368554","-1"
"974363D4","6023.1","USER_0017","1","Zomato","Jaipur","Amex","90","HIGH AMOUNT ($6,023.10 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125371554","-1"
"27640F32","8494.45","USER_0037","3","WireTransfer_Global","Hyderabad","Amex","100","HIGH AMOUNT ($8,494.45 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125371554","-1"
"33A754AF","2188.49","USER_0006","3","Reliance Mart","Delhi","Mastercard","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125371554","1"
"E9094BA5","23078.99","USER_0021","1","Myntra","Jaipur","Visa","90","HIGH AMOUNT ($23,078.99 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125374554","1"
"BF4AEEF6","3714.15","USER_0028","0","Flipkart","Hyderabad","Visa","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125374554","1"
"84555A13","1241.69","USER_0045","3","Amazon","Bangalore","Visa","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125375236","-1"
"FF8A8271","10757.95","USER_0014","1","Swiggy","Mumbai","Amex","90","HIGH AMOUNT ($10,757.95 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125375236","-1"
"FEE5ECB3","2654.39","USER_0026","1","WireTransfer_Global","Jaipur","Visa","75","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125375236","-1"
"3F1A7DED","4031.02","USER_0008","5","IRCTC","Hyderabad","Visa","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125375236","1"
"883D2CD8","1756.35","USER_0038","0","MedPlus Pharmacy","Delhi","Visa","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125377554","1"
"A5F568C2","6693.61","USER_0003","1","Flipkart","Ahmedabad","Visa","90","HIGH AMOUNT ($6,693.61 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125377554","1"
"F3992E26","4384.7","USER_0008","2","WireTransfer_Global","Chennai","Mastercard","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125378554","-1"
"F6CEA50F","4048.75","USER_0024","4","CryptoExchange_BuyBit","Pune","RuPay","75","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125378554","-1"
"61415FA6","6129.89","USER_0043","4","IRCTC","Ahmedabad","RuPay","90","HIGH AMOUNT ($6,129.89 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125378554","-1"
"EB5B1510","3816.73","USER_0005","5","Ola","Kolkata","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125381554","-1"
"A71B98A0","12210.25","USER_0034","5","Netflix","Ahmedabad","RuPay","90","HIGH AMOUNT ($12,210.25 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125381554","-1"
"A07A061F","2722.14","USER_0010","4","Reliance Mart","Mumbai","Mastercard","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125381554","-1"
"90555FB8","21274.68","USER_0029","5","D-Mart","Hyderabad","Amex","90","HIGH AMOUNT ($21,274.68 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125381554","1"
"FEE6786D","8822.14","USER_0034","0","CasinoRoyal","Surat","Amex","100","HIGH AMOUNT ($8,822.14 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125381554","1"
"BC7AE2A2","3582.22","USER_0005","5","Reliance Mart","Jaipur","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125383554","-1"
"CF3A0835","8533.98","USER_0017","1","Netflix","Pune","Amex","90","HIGH AMOUNT ($8,533.98 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125383554","-1"
"516E07D7","18641.59","USER_0028","2","Netflix","Jaipur","Mastercard","90","HIGH AMOUNT ($18,641.59 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125383554","1"
"70EEE039","2284.37","USER_0018","2","BookMyShow","Surat","RuPay","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125383554","1"
"8F31A8BB","6197.82","USER_0038","0","Swiggy","Delhi","RuPay","90","HIGH AMOUNT ($6,197.82 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125386554","1"
"E7F93139","14718.68","USER_0035","1","Uber","Bangalore","Amex","90","HIGH AMOUNT ($14,718.68 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125386554","1"
"41266D7E","13079.15","USER_0011","3","Swiggy","Surat","Mastercard","90","HIGH AMOUNT ($13,079.15 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125387554","-1"
"195C54DB","13341.04","USER_0002","3","Myntra","Hyderabad","Mastercard","90","HIGH AMOUNT ($13,341.04 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125387554","1"
"CA7605C5","1343.09","USER_0028","2","WireTransfer_Global","Chennai","RuPay","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125387554","1"
"AAE96258","1394.92","USER_0022","3","D-Mart","Surat","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125390554","1"
"24DC0A00","17308.06","USER_0039","1","Reliance Mart","Chennai","RuPay","90","HIGH AMOUNT ($17,308.06 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125390554","1"
"58635CC1","2554.61","USER_0050","3","Zomato","Hyderabad","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125391554","-1"
"39EFBB9C","4186.86","USER_0031","3","Netflix","Surat","Amex","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125391554","-1"
"0287ADCB","7591.77","USER_0045","5","Myntra","Hyderabad","Visa","90","HIGH AMOUNT ($7,591.77 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125391554","-1"
"749D946D","12416.23","USER_0001","2","BookMyShow","Delhi","RuPay","90","HIGH AMOUNT ($12,416.23 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125391554","-1"
"0A6EF2F3","17535.86","USER_0047","2","Amazon","Mumbai","RuPay","90","HIGH AMOUNT ($17,535.86 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125391554","1"
"37B6EE56","2118.32","USER_0040","1","Reliance Mart","Surat","Amex","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125393554","-1"
"9698C8F1","19831.29","USER_0012","3","CasinoRoyal","Jaipur","Amex","100","HIGH AMOUNT ($19,831.29 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125393554","-1"
"B81EEA84","21045.17","USER_0028","2","MedPlus Pharmacy","Bangalore","Mastercard","90","HIGH AMOUNT ($21,045.17 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125393554","-1"
"42782928","3367.17","USER_0017","5","Flipkart","Chennai","Mastercard","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125393554","1"
"605C000C","2163.16","USER_0013","0","MedPlus Pharmacy","Surat","RuPay","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125393554","1"
"AF15261C","24971.99","USER_0023","0","CryptoExchange_BuyBit","Kolkata","Visa","100","HIGH AMOUNT ($24,971.99 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125393554","1"
"5C835388","22091.35","USER_0023","2","Amazon","Mumbai","Mastercard","90","HIGH AMOUNT ($22,091.35 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125393554","1"
"DC4FA4FA","24872.81","USER_0046","5","Flipkart","Delhi","Mastercard","90","HIGH AMOUNT ($24,872.81 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125397554","-1"
"A40EE056","17159.0","USER_0012","1","Reliance Mart","Surat","Visa","90","HIGH AMOUNT ($17,159.00 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125397554","-1"
"AEDEECE9","1669.89","USER_0008","5","Zomato","Ahmedabad","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125400554","-1"
"02A919B5","22420.11","USER_0006","0","WireTransfer_Global","Bangalore","Visa","100","HIGH AMOUNT ($22,420.11 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125400554","-1"
"AE435E5C","20291.93","USER_0027","5","BigBasket","Delhi","Visa","90","HIGH AMOUNT ($20,291.93 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125400554","-1"
"03018DF2","8599.06","USER_0030","4","BookMyShow","Ahmedabad","Visa","90","HIGH AMOUNT ($8,599.06 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125400554","-1"
"CA9190FE","953.86","USER_0026","3","Zomato","Pune","Visa","30","OFF-HOURS (hour=3:00, between 00:00-06:00)","MEDIUM","True","1772125400554","1"
"1567100A","21043.61","USER_0002","5","Swiggy","Bangalore","Mastercard","90","HIGH AMOUNT ($21,043.61 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125401554","1"
"E99C44A5","17718.3","USER_0018","2","Ola","Kolkata","RuPay","90","HIGH AMOUNT ($17,718.30 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125401554","1"
"CEBAC3E3","8500.96","USER_0048","0","Swiggy","Kolkata","Amex","90","HIGH AMOUNT ($8,500.96 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125406554","-1"
"93EE8391","2450.06","USER_0016","1","D-Mart","Mumbai","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125406554","1"
"669B58FF","18059.62","USER_0020","2","Netflix","Delhi","Visa","90","HIGH AMOUNT ($18,059.62 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125406554","1"
"51BE8147","3218.3","USER_0045","0","MedPlus Pharmacy","Delhi","Mastercard","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125407554","1"
"11995F82","14444.49","USER_0027","5","Flipkart","Ahmedabad","RuPay","90","HIGH AMOUNT ($14,444.49 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125407554","1"
"EA877038","2837.99","USER_0019","2","Swiggy","Pune","Amex","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125407554","1"
"87232DB2","4777.73","USER_0014","1","Swiggy","Mumbai","RuPay","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125407554","1"
"507DDDCF","11916.4","USER_0002","1","WireTransfer_Global","Hyderabad","RuPay","100","HIGH AMOUNT ($11,916.40 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125408554","-1"
"B69A5636","5071.38","USER_0049","3","Amazon","Bangalore","Visa","90","HIGH AMOUNT ($5,071.38 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125411554","-1"
"360C2F3E","24436.46","USER_0015","1","MedPlus Pharmacy","Pune","Visa","90","HIGH AMOUNT ($24,436.46 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125411554","-1"
"A2698BDB","4463.23","USER_0029","4","IRCTC","Hyderabad","RuPay","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125411554","1"
"D7AD17FA","18249.48","USER_0039","2","Zomato","Ahmedabad","Amex","90","HIGH AMOUNT ($18,249.48 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125411554","1"
"B950442D","5163.86","USER_0020","2","WireTransfer_Global","Delhi","Amex","100","HIGH AMOUNT ($5,163.86 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125414554","-1"
"7EE2A6D9","8809.44","USER_0037","3","WireTransfer_Global","Mumbai","Amex","100","HIGH AMOUNT ($8,809.44 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125414554","-1"
"1C85ADC8","3383.98","USER_0002","5","MedPlus Pharmacy","Ahmedabad","RuPay","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125414554","-1"
"947BDE32","5595.06","USER_0013","3","Swiggy","Bangalore","Visa","90","HIGH AMOUNT ($5,595.06 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125414554","-1"
"10F8D50A","23020.21","USER_0032","3","WireTransfer_Global","Hyderabad","RuPay","100","HIGH AMOUNT ($23,020.21 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125414554","-1"
"C0A89970","10151.91","USER_0028","3","Netflix","Hyderabad","Mastercard","90","HIGH AMOUNT ($10,151.91 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125414554","1"
"AE3D8EAE","24726.92","USER_0039","3","Reliance Mart","Bangalore","Amex","90","HIGH AMOUNT ($24,726.92 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125414554","1"
"09081F76","22262.31","USER_0043","3","Amazon","Delhi","Amex","90","HIGH AMOUNT ($22,262.31 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125416554","-1"
"DA8E9E33","17492.38","USER_0011","3","Zomato","Pune","RuPay","90","HIGH AMOUNT ($17,492.38 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125416554","-1"
"6D331DCB","10421.85","USER_0004","0","Reliance Mart","Chennai","Amex","90","HIGH AMOUNT ($10,421.85 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125416554","-1"
"1057C60D","13538.39","USER_0047","2","Myntra","Bangalore","Visa","90","HIGH AMOUNT ($13,538.39 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125416554","-1"
"387EC2C9","21525.14","USER_0031","4","WireTransfer_Global","Pune","RuPay","100","HIGH AMOUNT ($21,525.14 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125416554","1"
"4354354F","19394.72","USER_0003","1","Ola","Mumbai","Amex","90","HIGH AMOUNT ($19,394.72 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125417554","-1"
"D4C289AD","5041.12","USER_0036","2","Uber","Mumbai","Mastercard","90","HIGH AMOUNT ($5,041.12 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125417554","-1"
"934C4FFD","742.14","USER_0018","1","BigBasket","Bangalore","Mastercard","30","OFF-HOURS (hour=1:00, between 00:00-06:00)","MEDIUM","True","1772125417554","-1"
"3B2F18F9","15571.25","USER_0007","0","WireTransfer_Global","Bangalore","RuPay","100","HIGH AMOUNT ($15,571.25 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125420554","-1"
"FC9ACCB2","2982.36","USER_0032","2","Ola","Pune","RuPay","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125420554","-1"
"D0EB8A4A","5216.7","USER_0024","1","Reliance Mart","Hyderabad","Amex","90","HIGH AMOUNT ($5,216.70 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125420554","1"
"3190BD5D","11199.05","USER_0037","5","IRCTC","Pune","Amex","90","HIGH AMOUNT ($11,199.05 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125420554","1"
"96F48063","2849.61","USER_0007","2","Swiggy","Mumbai","RuPay","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125422554","-1"
